,id,deviceName,eventName,startTime,endTime,duration,totalProduction,productionAtStart,productionAtEnd,Status,speed,orderId,stopId,timestamp
3627,3627,MiraFlex 1,Stop,2024-04-03 20:14:44,2024-04-03 20:16:04,0 days 00:01:20,44.0,84231.0,84275.0,0,,544,5845,04/03/2024 20:16:04
3628,3628,MiraFlex 1,Running,2024-04-03 20:16:04,2024-04-03 20:17:04,0 days 00:01:00,310.0,84275.0,84585.0,1,,544,0,04/03/2024 20:17:04
3629,3629,MiraFlex 1,Stop,2024-04-03 20:17:04,2024-04-03 20:24:04,0 days 00:07:00,17.0,84585.0,84602.0,0,,544,5846,04/03/2024 20:24:04
3630,3630,MiraFlex 1,Running,2024-04-03 20:24:04,2024-04-03 20:24:44,0 days 00:00:40,200.0,84602.0,84802.0,1,,544,0,04/03/2024 20:24:44
3631,3631,MiraFlex 1,Stop,2024-04-03 20:24:44,2024-04-03 20:28:44,0 days 00:04:00,44.0,84802.0,84846.0,0,,544,5847,04/03/2024 20:28:44
3632,3632,MiraFlex 1,Running,2024-04-03 20:28:44,2024-04-03 20:29:24,0 days 00:00:40,270.0,84846.0,85116.0,1,,544,0,04/03/2024 20:29:24
3633,3633,MiraFlex 1,Stop,2024-04-03 20:29:24,2024-04-03 21:07:04,0 days 00:37:40,12.0,85116.0,85128.0,0,,544,5848,04/03/2024 21:07:04
3634,3634,MiraFlex 1,Running,2024-04-03 21:07:04,2024-04-03 21:11:24,0 days 00:04:20,433.0,85128.0,85561.0,1,,544,0,04/03/2024 21:11:24
3635,3635,MiraFlex 1,Stop,2024-04-03 21:11:24,2024-04-03 21:11:44,0 days 00:00:20,3.0,85561.0,85564.0,0,,544,5849,04/03/2024 21:11:44
3636,3636,MiraFlex 1,Running,2024-04-03 21:11:44,2024-04-03 21:16:05,0 days 00:04:21,1076.0,85564.0,86640.0,1,,544,0,04/03/2024 21:16:05
3637,3637,MiraFlex 1,Stop,2024-04-03 21:16:05,2024-04-03 21:39:05,0 days 00:23:00,97.0,86640.0,86737.0,0,,544,5850,04/03/2024 21:39:05
3638,3638,MiraFlex 1,Running,2024-04-03 21:39:05,2024-04-03 21:44:05,0 days 00:05:00,1953.0,86737.0,88690.0,1,,544,0,04/03/2024 21:44:05
3639,3639,MiraFlex 1,Stop,2024-04-03 21:44:05,2024-04-03 21:55:05,0 days 00:11:00,49.0,88690.0,88739.0,0,,544,5851,04/03/2024 21:55:05
3640,3640,MiraFlex 1,Running,2024-04-03 21:55:05,2024-04-03 22:07:45,0 days 00:12:40,5042.0,88739.0,93781.0,1,,544,0,04/03/2024 22:07:45
3641,3641,MiraFlex 1,Stop,2024-04-03 22:07:45,2024-04-03 22:11:45,0 days 00:04:00,0.0,93781.0,93781.0,0,,544,5852,04/03/2024 22:11:45
3642,3642,MiraFlex 1,Running,2024-04-03 22:11:45,2024-04-03 22:49:25,0 days 00:37:40,18490.0,93781.0,112271.0,1,,544,0,04/03/2024 22:49:25
3643,3643,MiraFlex 1,Stop,2024-04-03 22:49:25,2024-04-03 22:52:45,0 days 00:03:20,27.0,112271.0,112298.0,0,,544,5853,04/03/2024 22:52:45
3644,3644,MiraFlex 1,Running,2024-04-03 22:52:45,2024-04-04 00:34:46,0 days 01:42:01,-65360.0,112298.0,46938.0,1,,544,0,04/04/2024 00:34:46
3645,3645,MiraFlex 1,Stop,2024-04-04 00:34:46,2024-04-05 10:00:43,1 days 09:25:57,-46924.0,46938.0,14.0,0,,544,0,04/05/2024 10:00:43
3646,3646,MiraFlex 1,Running,2024-04-05 10:00:43,2024-04-05 10:08:43,0 days 00:08:00,616.0,14.0,630.0,1,,544,0,04/05/2024 10:08:43
3647,3647,MiraFlex 1,Stop,2024-04-05 10:08:43,2024-04-05 10:29:43,0 days 00:21:00,1.0,630.0,631.0,0,,544,5855,04/05/2024 10:29:43
3648,3648,MiraFlex 1,Running,2024-04-05 10:29:43,2024-04-05 10:33:23,0 days 00:03:40,483.0,631.0,1114.0,1,,544,0,04/05/2024 10:33:23
3649,3649,MiraFlex 1,Stop,2024-04-05 10:33:23,2024-04-05 10:38:23,0 days 00:05:00,24.0,1114.0,1138.0,0,,544,5856,04/05/2024 10:38:23
3650,3650,MiraFlex 1,Running,2024-04-05 10:38:23,2024-04-05 10:41:03,0 days 00:02:40,349.0,1138.0,1487.0,1,,544,0,04/05/2024 10:41:03
3651,3651,MiraFlex 1,Stop,2024-04-05 10:41:03,2024-04-05 12:05:04,0 days 01:24:01,21.0,1487.0,1508.0,0,,544,5857,04/05/2024 12:05:04
3652,3652,MiraFlex 1,Running,2024-04-05 12:05:04,2024-04-05 12:05:44,0 days 00:00:40,37.0,1508.0,1545.0,1,,544,0,04/05/2024 12:05:44
3653,3653,MiraFlex 1,Stop,2024-04-05 12:05:44,2024-04-05 12:09:44,0 days 00:04:00,22.0,1545.0,1567.0,0,,544,5858,04/05/2024 12:09:44
3654,3654,MiraFlex 1,Running,2024-04-05 12:09:44,2024-04-05 12:14:04,0 days 00:04:20,553.0,1567.0,2120.0,1,,544,0,04/05/2024 12:14:04
3655,3655,MiraFlex 1,Stop,2024-04-05 12:14:04,2024-04-05 12:42:44,0 days 00:28:40,43.0,2120.0,2163.0,0,,544,5859,04/05/2024 12:42:44
3656,3656,MiraFlex 1,Running,2024-04-05 12:42:44,2024-04-05 12:44:44,0 days 00:02:00,681.0,2163.0,2844.0,1,,544,0,04/05/2024 12:44:44
3657,3657,MiraFlex 1,Stop,2024-04-05 12:44:44,2024-04-05 13:51:45,0 days 01:07:01,11.0,2844.0,2855.0,0,,544,5860,04/05/2024 13:51:45
3658,3658,MiraFlex 1,Running,2024-04-05 13:51:45,2024-04-05 13:52:05,0 days 00:00:20,15.0,2855.0,2870.0,1,,544,0,04/05/2024 13:52:05
3659,3659,MiraFlex 1,Stop,2024-04-05 13:52:05,2024-04-05 13:53:45,0 days 00:01:40,4.0,2870.0,2874.0,0,,544,5861,04/05/2024 13:53:45
3660,3660,MiraFlex 1,Running,2024-04-05 13:53:45,2024-04-05 13:59:05,0 days 00:05:20,1633.0,2874.0,4507.0,1,,544,0,04/05/2024 13:59:05
3661,3661,MiraFlex 1,Stop,2024-04-05 13:59:05,2024-04-05 14:30:25,0 days 00:31:20,77.0,4507.0,4584.0,0,,544,5862,04/05/2024 14:30:25
3662,3662,MiraFlex 1,Running,2024-04-05 14:30:25,2024-04-05 14:30:45,0 days 00:00:20,36.0,4584.0,4620.0,1,,544,0,04/05/2024 14:30:45
3663,3663,MiraFlex 1,Stop,2024-04-05 14:30:45,2024-04-05 14:32:45,0 days 00:02:00,17.0,4620.0,4637.0,0,,544,5863,04/05/2024 14:32:45
3664,3664,MiraFlex 1,Running,2024-04-05 14:32:45,2024-04-05 14:36:45,0 days 00:04:00,1416.0,4637.0,6053.0,1,,544,0,04/05/2024 14:36:45
3665,3665,MiraFlex 1,Stop,2024-04-05 14:36:45,2024-04-05 14:44:25,0 days 00:07:40,17.0,6053.0,6070.0,0,,544,5864,04/05/2024 14:44:25
3666,3666,MiraFlex 1,Running,2024-04-05 14:44:25,2024-04-05 14:53:46,0 days 00:09:21,3359.0,6070.0,9429.0,1,,544,0,04/05/2024 14:53:46
3667,3667,MiraFlex 1,Stop,2024-04-05 14:53:46,2024-04-05 15:30:06,0 days 00:36:20,-9428.0,9429.0,1.0,0,,544,0,04/05/2024 15:30:06
3668,3668,MiraFlex 1,Running,2024-04-05 15:30:06,2024-04-05 15:30:26,0 days 00:00:20,24.0,1.0,25.0,1,,544,0,04/05/2024 15:30:26
3669,3669,MiraFlex 1,Stop,2024-04-05 15:30:26,2024-04-05 15:31:46,0 days 00:01:20,29.0,25.0,54.0,0,,544,5902,04/05/2024 15:31:46
3670,3670,MiraFlex 1,Running,2024-04-05 15:31:46,2024-04-05 15:41:46,0 days 00:10:00,3507.0,54.0,3561.0,1,,544,0,04/05/2024 15:41:46
3671,3671,MiraFlex 1,Stop,2024-04-05 15:41:46,2024-04-05 15:55:26,0 days 00:13:40,71.0,3561.0,3632.0,0,,544,5903,04/05/2024 15:55:26
3672,3672,MiraFlex 1,Running,2024-04-05 15:55:26,2024-04-05 16:17:46,0 days 00:22:20,8017.0,3632.0,11649.0,1,,544,0,04/05/2024 16:17:46
3673,3673,MiraFlex 1,Stop,2024-04-05 16:17:46,2024-04-05 16:28:46,0 days 00:11:00,22.0,11649.0,11671.0,0,,544,5904,04/05/2024 16:28:46
3674,3674,MiraFlex 1,Running,2024-04-05 16:28:46,2024-04-05 16:34:46,0 days 00:06:00,1910.0,11671.0,13581.0,1,,544,0,04/05/2024 16:34:46
3675,3675,MiraFlex 1,Stop,2024-04-05 16:34:46,2024-04-05 16:40:06,0 days 00:05:20,10.0,13581.0,13591.0,0,,544,5905,04/05/2024 16:40:06
3676,3676,MiraFlex 1,Running,2024-04-05 16:40:06,2024-04-05 16:48:07,0 days 00:08:01,2860.0,13591.0,16451.0,1,,544,0,04/05/2024 16:48:07
3677,3677,MiraFlex 1,Stop,2024-04-05 16:48:07,2024-04-05 17:06:47,0 days 00:18:40,21.0,16451.0,16472.0,0,,544,5906,04/05/2024 17:06:47
3678,3678,MiraFlex 1,Running,2024-04-05 17:06:47,2024-04-05 17:25:27,0 days 00:18:40,6591.0,16472.0,23063.0,1,,544,0,04/05/2024 17:25:27
3679,3679,MiraFlex 1,Stop,2024-04-05 17:25:27,2024-04-05 17:27:07,0 days 00:01:40,11.0,23063.0,23074.0,0,,544,5907,04/05/2024 17:27:07
3680,3680,MiraFlex 1,Running,2024-04-05 17:27:07,2024-04-05 17:28:47,0 days 00:01:40,470.0,23074.0,23544.0,1,,544,0,04/05/2024 17:28:47
3681,3681,MiraFlex 1,Stop,2024-04-05 17:28:47,2024-04-05 17:31:47,0 days 00:03:00,27.0,23544.0,23571.0,0,,544,5908,04/05/2024 17:31:47
3682,3682,MiraFlex 1,Running,2024-04-05 17:31:47,2024-04-05 17:49:47,0 days 00:18:00,6537.0,23571.0,30108.0,1,,544,0,04/05/2024 17:49:47
3683,3683,MiraFlex 1,Stop,2024-04-05 17:49:47,2024-04-05 17:56:47,0 days 00:07:00,92.0,30108.0,30200.0,0,,544,5909,04/05/2024 17:56:47
3684,3684,MiraFlex 1,Running,2024-04-05 17:56:47,2024-04-05 18:39:07,0 days 00:42:20,15196.0,30200.0,45396.0,1,,544,0,04/05/2024 18:39:07
3685,3685,MiraFlex 1,Stop,2024-04-05 18:39:07,2024-04-05 19:27:08,0 days 00:48:01,25.0,45396.0,45421.0,0,,544,5910,04/05/2024 19:27:08
3686,3686,MiraFlex 1,Running,2024-04-05 19:27:08,2024-04-05 19:46:48,0 days 00:19:40,7114.0,45421.0,52535.0,1,,544,0,04/05/2024 19:46:48
3687,3687,MiraFlex 1,Stop,2024-04-05 19:46:48,2024-04-05 19:52:48,0 days 00:06:00,7.0,52535.0,52542.0,0,,544,5911,04/05/2024 19:52:48
3688,3688,MiraFlex 1,Running,2024-04-05 19:52:48,2024-04-05 20:22:08,0 days 00:29:20,10605.0,52542.0,63147.0,1,,544,0,04/05/2024 20:22:08
3689,3689,MiraFlex 1,Stop,2024-04-05 20:22:08,2024-04-05 20:57:29,0 days 00:35:21,6.0,63147.0,63153.0,0,,544,5912,04/05/2024 20:57:29
3690,3690,MiraFlex 1,Running,2024-04-05 20:57:29,2024-04-05 21:05:09,0 days 00:07:40,686.0,63153.0,63839.0,1,,544,0,04/05/2024 21:05:09
3691,3691,MiraFlex 1,Stop,2024-04-05 21:05:09,2024-04-05 21:06:49,0 days 00:01:40,72.0,63839.0,63911.0,0,,544,5913,04/05/2024 21:06:49
3692,3692,MiraFlex 1,Running,2024-04-05 21:06:49,2024-04-05 21:08:09,0 days 00:01:20,453.0,63911.0,64364.0,1,,544,0,04/05/2024 21:08:09
3693,3693,MiraFlex 1,Stop,2024-04-05 21:08:09,2024-04-05 21:14:29,0 days 00:06:20,2.0,64364.0,64366.0,0,,544,5914,04/05/2024 21:14:29
3694,3694,MiraFlex 1,Running,2024-04-05 21:14:29,2024-04-05 21:15:29,0 days 00:01:00,263.0,64366.0,64629.0,1,,544,0,04/05/2024 21:15:29
3695,3695,MiraFlex 1,Stop,2024-04-05 21:15:29,2024-04-05 21:25:09,0 days 00:09:40,8.0,64629.0,64637.0,0,,544,5915,04/05/2024 21:25:09
3696,3696,MiraFlex 1,Running,2024-04-05 21:25:09,2024-04-05 21:26:09,0 days 00:01:00,266.0,64637.0,64903.0,1,,544,0,04/05/2024 21:26:09
3697,3697,MiraFlex 1,Stop,2024-04-05 21:26:09,2024-04-05 21:27:29,0 days 00:01:20,3.0,64903.0,64906.0,0,,544,5916,04/05/2024 21:27:29
3698,3698,MiraFlex 1,Running,2024-04-05 21:27:29,2024-04-05 21:33:49,0 days 00:06:20,2443.0,64906.0,67349.0,1,,544,0,04/05/2024 21:33:49
3699,3699,MiraFlex 1,Stop,2024-04-05 21:33:49,2024-04-05 21:51:29,0 days 00:17:40,35.0,67349.0,67384.0,0,,544,5917,04/05/2024 21:51:29
3700,3700,MiraFlex 1,Running,2024-04-05 21:51:29,2024-04-05 21:59:49,0 days 00:08:20,3259.0,67384.0,70643.0,1,,544,0,04/05/2024 21:59:49
3701,3701,MiraFlex 1,Stop,2024-04-05 21:59:49,2024-04-05 22:10:49,0 days 00:11:00,68.0,70643.0,70711.0,0,,544,5918,04/05/2024 22:10:49
3702,3702,MiraFlex 1,Running,2024-04-05 22:10:49,2024-04-05 22:11:29,0 days 00:00:40,60.0,70711.0,70771.0,1,,544,0,04/05/2024 22:11:29
3703,3703,MiraFlex 1,Stop,2024-04-05 22:11:29,2024-04-05 22:13:09,0 days 00:01:40,1.0,70771.0,70772.0,0,,544,5919,04/05/2024 22:13:09
3704,3704,MiraFlex 1,Running,2024-04-05 22:13:09,2024-04-05 22:27:49,0 days 00:14:40,5479.0,70772.0,76251.0,1,,544,0,04/05/2024 22:27:49
3705,3705,MiraFlex 1,Stop,2024-04-05 22:27:49,2024-04-05 22:33:49,0 days 00:06:00,37.0,76251.0,76288.0,0,,544,5920,04/05/2024 22:33:49
3706,3706,MiraFlex 1,Running,2024-04-05 22:33:49,2024-04-05 22:41:49,0 days 00:08:00,3092.0,76288.0,79380.0,1,,544,0,04/05/2024 22:41:49
3707,3707,MiraFlex 1,Stop,2024-04-05 22:41:49,2024-04-05 22:44:10,0 days 00:02:21,78.0,79380.0,79458.0,0,,544,5921,04/05/2024 22:44:10
3708,3708,MiraFlex 1,Running,2024-04-05 22:44:10,2024-04-05 22:58:50,0 days 00:14:40,5823.0,79458.0,85281.0,1,,544,0,04/05/2024 22:58:50
3709,3709,MiraFlex 1,Stop,2024-04-05 22:58:50,2024-04-05 23:26:30,0 days 00:27:40,-85182.0,85281.0,99.0,0,,544,0,04/05/2024 23:26:30
3710,3710,MiraFlex 1,Running,2024-04-05 23:26:30,2024-04-05 23:32:30,0 days 00:06:00,2393.0,99.0,2492.0,1,,544,0,04/05/2024 23:32:30
3711,3711,MiraFlex 1,Stop,2024-04-05 23:32:30,2024-04-05 23:48:10,0 days 00:15:40,52.0,2492.0,2544.0,0,,544,5923,04/05/2024 23:48:10
3712,3712,MiraFlex 1,Running,2024-04-05 23:48:10,2024-04-06 00:00:30,0 days 00:12:20,4839.0,2544.0,7383.0,1,,544,0,04/06/2024 00:00:30
3713,3713,MiraFlex 1,Stop,2024-04-06 00:00:30,2024-04-06 00:16:30,0 days 00:16:00,10.0,7383.0,7393.0,0,,544,5924,04/06/2024 00:16:30
3714,3714,MiraFlex 1,Running,2024-04-06 00:16:30,2024-04-06 00:17:10,0 days 00:00:40,164.0,7393.0,7557.0,1,,544,0,04/06/2024 00:17:10
3715,3715,MiraFlex 1,Stop,2024-04-06 00:17:10,2024-04-06 00:21:50,0 days 00:04:40,19.0,7557.0,7576.0,0,,544,5925,04/06/2024 00:21:50
3716,3716,MiraFlex 1,Running,2024-04-06 00:21:50,2024-04-06 00:37:30,0 days 00:15:40,6171.0,7576.0,13747.0,1,,544,0,04/06/2024 00:37:30
3717,3717,MiraFlex 1,Stop,2024-04-06 00:37:30,2024-04-06 00:51:31,0 days 00:14:01,16.0,13747.0,13763.0,0,,544,5926,04/06/2024 00:51:31
3718,3718,MiraFlex 1,Running,2024-04-06 00:51:31,2024-04-06 00:58:31,0 days 00:07:00,715.0,13763.0,14478.0,1,,544,0,04/06/2024 00:58:31
3719,3719,MiraFlex 1,Stop,2024-04-06 00:58:31,2024-04-06 00:59:11,0 days 00:00:40,29.0,14478.0,14507.0,0,,544,5927,04/06/2024 00:59:11
3720,3720,MiraFlex 1,Running,2024-04-06 00:59:11,2024-04-06 00:59:51,0 days 00:00:40,127.0,14507.0,14634.0,1,,544,0,04/06/2024 00:59:51
3721,3721,MiraFlex 1,Stop,2024-04-06 00:59:51,2024-04-06 01:11:51,0 days 00:12:00,2.0,14634.0,14636.0,0,,544,5928,04/06/2024 01:11:51
3722,3722,MiraFlex 1,Running,2024-04-06 01:11:51,2024-04-06 01:13:51,0 days 00:02:00,670.0,14636.0,15306.0,1,,544,0,04/06/2024 01:13:51
3723,3723,MiraFlex 1,Stop,2024-04-06 01:13:51,2024-04-06 01:20:31,0 days 00:06:40,17.0,15306.0,15323.0,0,,544,5929,04/06/2024 01:20:31
3724,3724,MiraFlex 1,Running,2024-04-06 01:20:31,2024-04-06 01:37:11,0 days 00:16:40,6631.0,15323.0,21954.0,1,,544,0,04/06/2024 01:37:11
3725,3725,MiraFlex 1,Stop,2024-04-06 01:37:11,2024-04-06 01:43:31,0 days 00:06:20,20.0,21954.0,21974.0,0,,544,5930,04/06/2024 01:43:31
3726,3726,MiraFlex 1,Running,2024-04-06 01:43:31,2024-04-06 02:00:31,0 days 00:17:00,6576.0,21974.0,28550.0,1,,544,0,04/06/2024 02:00:31
3727,3727,MiraFlex 1,Stop,2024-04-06 02:00:31,2024-04-06 02:01:11,0 days 00:00:40,7.0,28550.0,28557.0,0,,544,5931,04/06/2024 02:01:11
3728,3728,MiraFlex 1,Running,2024-04-06 02:01:11,2024-04-06 02:11:51,0 days 00:10:40,3708.0,28557.0,32265.0,1,,544,0,04/06/2024 02:11:51
3729,3729,MiraFlex 1,Stop,2024-04-06 02:11:51,2024-04-06 02:18:11,0 days 00:06:20,2.0,32265.0,32267.0,0,,544,5932,04/06/2024 02:18:11
3730,3730,MiraFlex 1,Running,2024-04-06 02:18:11,2024-04-06 02:18:31,0 days 00:00:20,19.0,32267.0,32286.0,1,,544,0,04/06/2024 02:18:31
3731,3731,MiraFlex 1,Stop,2024-04-06 02:18:31,2024-04-06 02:19:31,0 days 00:01:00,21.0,32286.0,32307.0,0,,544,5933,04/06/2024 02:19:31
3732,3732,MiraFlex 1,Running,2024-04-06 02:19:31,2024-04-06 02:28:31,0 days 00:09:00,932.0,32307.0,33239.0,1,,544,0,04/06/2024 02:28:31
3733,3733,MiraFlex 1,Stop,2024-04-06 02:28:31,2024-04-06 02:29:11,0 days 00:00:40,46.0,33239.0,33285.0,0,,544,5934,04/06/2024 02:29:11
3734,3734,MiraFlex 1,Running,2024-04-06 02:29:11,2024-04-06 02:29:51,0 days 00:00:40,126.0,33285.0,33411.0,1,,544,0,04/06/2024 02:29:51
3735,3735,MiraFlex 1,Stop,2024-04-06 02:29:51,2024-04-06 02:34:31,0 days 00:04:40,15.0,33411.0,33426.0,0,,544,5935,04/06/2024 02:34:31
3736,3736,MiraFlex 1,Running,2024-04-06 02:34:31,2024-04-06 02:41:32,0 days 00:07:01,2629.0,33426.0,36055.0,1,,544,0,04/06/2024 02:41:32
3737,3737,MiraFlex 1,Stop,2024-04-06 02:41:32,2024-04-06 02:48:12,0 days 00:06:40,62.0,36055.0,36117.0,0,,544,5936,04/06/2024 02:48:12
3738,3738,MiraFlex 1,Running,2024-04-06 02:48:12,2024-04-06 03:06:12,0 days 00:18:00,7085.0,36117.0,43202.0,1,,544,0,04/06/2024 03:06:12
3739,3739,MiraFlex 1,Stop,2024-04-06 03:06:12,2024-04-06 03:15:12,0 days 00:09:00,16.0,43202.0,43218.0,0,,544,5937,04/06/2024 03:15:12
3740,3740,MiraFlex 1,Running,2024-04-06 03:15:12,2024-04-06 03:19:32,0 days 00:04:20,1556.0,43218.0,44774.0,1,,544,0,04/06/2024 03:19:32
3741,3741,MiraFlex 1,Stop,2024-04-06 03:19:32,2024-04-06 03:23:52,0 days 00:04:20,11.0,44774.0,44785.0,0,,544,5938,04/06/2024 03:23:52
3742,3742,MiraFlex 1,Running,2024-04-06 03:23:52,2024-04-06 03:56:52,0 days 00:33:00,6730.0,44785.0,51515.0,1,,544,0,04/06/2024 03:56:52
3743,3743,MiraFlex 1,Stop,2024-04-06 03:56:52,2024-04-06 04:06:52,0 days 00:10:00,6.0,51515.0,51521.0,0,,544,5939,04/06/2024 04:06:52
3744,3744,MiraFlex 1,Running,2024-04-06 04:06:52,2024-04-06 04:09:52,0 days 00:03:00,998.0,51521.0,52519.0,1,,544,0,04/06/2024 04:09:52
3745,3745,MiraFlex 1,Stop,2024-04-06 04:09:52,2024-04-06 04:13:52,0 days 00:04:00,37.0,52519.0,52556.0,0,,544,5940,04/06/2024 04:13:52
3746,3746,MiraFlex 1,Running,2024-04-06 04:13:52,2024-04-06 04:33:52,0 days 00:20:00,7837.0,52556.0,60393.0,1,,544,0,04/06/2024 04:33:52
3747,3747,MiraFlex 1,Stop,2024-04-06 04:33:52,2024-04-06 05:39:33,0 days 01:05:41,11.0,60393.0,60404.0,0,,544,5941,04/06/2024 05:39:33
3748,3748,MiraFlex 1,Running,2024-04-06 05:39:33,2024-04-06 06:00:53,0 days 00:21:20,8540.0,60404.0,68944.0,1,,544,0,04/06/2024 06:00:53
3749,3749,MiraFlex 1,Stop,2024-04-06 06:00:53,2024-04-06 06:30:33,0 days 00:29:40,3.0,68944.0,68947.0,0,,544,5942,04/06/2024 06:30:33
3750,3750,MiraFlex 1,Running,2024-04-06 06:30:33,2024-04-06 06:37:54,0 days 00:07:21,608.0,68947.0,69555.0,1,,544,0,04/06/2024 06:37:54
3751,3751,MiraFlex 1,Stop,2024-04-06 06:37:54,2024-04-06 06:44:34,0 days 00:06:40,3.0,69555.0,69558.0,0,,544,5943,04/06/2024 06:44:34
3752,3752,MiraFlex 1,Running,2024-04-06 06:44:34,2024-04-06 06:45:14,0 days 00:00:40,116.0,69558.0,69674.0,1,,544,0,04/06/2024 06:45:14
3753,3753,MiraFlex 1,Stop,2024-04-06 06:45:14,2024-04-06 06:52:54,0 days 00:07:40,3.0,69674.0,69677.0,0,,544,5944,04/06/2024 06:52:54
3754,3754,MiraFlex 1,Running,2024-04-06 06:52:54,2024-04-06 07:04:14,0 days 00:11:20,-68163.0,69677.0,1514.0,1,,544,0,04/06/2024 07:04:14
3755,3755,MiraFlex 1,Stop,2024-04-06 07:04:14,2024-04-06 07:40:14,0 days 00:36:00,57.0,1514.0,1571.0,0,,544,5945,04/06/2024 07:40:14
3756,3756,MiraFlex 1,Running,2024-04-06 07:40:14,2024-04-06 07:40:54,0 days 00:00:40,132.0,1571.0,1703.0,1,,544,0,04/06/2024 07:40:54
3757,3757,MiraFlex 1,Stop,2024-04-06 07:40:54,2024-04-06 07:42:54,0 days 00:02:00,69.0,1703.0,1772.0,0,,544,5946,04/06/2024 07:42:54
3758,3758,MiraFlex 1,Running,2024-04-06 07:42:54,2024-04-06 08:50:35,0 days 01:07:41,29797.0,1772.0,31569.0,1,,544,0,04/06/2024 08:50:35
3759,3759,MiraFlex 1,Stop,2024-04-06 08:50:35,2024-04-06 09:49:35,0 days 00:59:00,23.0,31569.0,31592.0,0,,544,5947,04/06/2024 09:49:35
3760,3760,MiraFlex 1,Running,2024-04-06 09:49:35,2024-04-06 09:58:55,0 days 00:09:20,901.0,31592.0,32493.0,1,,544,0,04/06/2024 09:58:55
3761,3761,MiraFlex 1,Stop,2024-04-06 09:58:55,2024-04-06 10:15:35,0 days 00:16:40,5.0,32493.0,32498.0,0,,544,5948,04/06/2024 10:15:35
3762,3762,MiraFlex 1,Running,2024-04-06 10:15:35,2024-04-06 10:17:35,0 days 00:02:00,483.0,32498.0,32981.0,1,,544,0,04/06/2024 10:17:35
3763,3763,MiraFlex 1,Stop,2024-04-06 10:17:35,2024-04-06 11:06:56,0 days 00:49:21,24.0,32981.0,33005.0,0,,544,5949,04/06/2024 11:06:56
3764,3764,MiraFlex 1,Running,2024-04-06 11:06:56,2024-04-06 11:07:36,0 days 00:00:40,137.0,33005.0,33142.0,1,,544,0,04/06/2024 11:07:36
3765,3765,MiraFlex 1,Stop,2024-04-06 11:07:36,2024-04-06 11:11:56,0 days 00:04:20,0.0,33142.0,33142.0,0,,544,5950,04/06/2024 11:11:56
3766,3766,MiraFlex 1,Running,2024-04-06 11:11:56,2024-04-06 11:13:16,0 days 00:01:20,310.0,33142.0,33452.0,1,,544,0,04/06/2024 11:13:16
3767,3767,MiraFlex 1,Stop,2024-04-06 11:13:16,2024-04-06 11:26:36,0 days 00:13:20,15.0,33452.0,33467.0,0,,544,5951,04/06/2024 11:26:36
3768,3768,MiraFlex 1,Running,2024-04-06 11:26:36,2024-04-06 11:27:36,0 days 00:01:00,245.0,33467.0,33712.0,1,,544,0,04/06/2024 11:27:36
3769,3769,MiraFlex 1,Stop,2024-04-06 11:27:36,2024-04-06 11:44:36,0 days 00:17:00,46.0,33712.0,33758.0,0,,544,5952,04/06/2024 11:44:36
3770,3770,MiraFlex 1,Running,2024-04-06 11:44:36,2024-04-06 11:47:36,0 days 00:03:00,1090.0,33758.0,34848.0,1,,544,0,04/06/2024 11:47:36
3771,3771,MiraFlex 1,Stop,2024-04-06 11:47:36,2024-04-06 11:55:16,0 days 00:07:40,10.0,34848.0,34858.0,0,,544,5953,04/06/2024 11:55:16
3772,3772,MiraFlex 1,Running,2024-04-06 11:55:16,2024-04-06 12:27:56,0 days 00:32:40,13329.0,34858.0,48187.0,1,,544,0,04/06/2024 12:27:56
3773,3773,MiraFlex 1,Stop,2024-04-06 12:27:56,2024-04-06 12:43:57,0 days 00:16:01,3.0,48187.0,48190.0,0,,544,5954,04/06/2024 12:43:57
3774,3774,MiraFlex 1,Running,2024-04-06 12:43:57,2024-04-06 13:37:37,0 days 00:53:40,20990.0,48190.0,69180.0,1,,544,0,04/06/2024 13:37:37
3775,3775,MiraFlex 1,Stop,2024-04-06 13:37:37,2024-04-06 14:01:57,0 days 00:24:20,75.0,69180.0,69255.0,0,,544,5955,04/06/2024 14:01:57
3776,3776,MiraFlex 1,Running,2024-04-06 14:01:57,2024-04-06 14:02:37,0 days 00:00:40,193.0,69255.0,69448.0,1,,544,0,04/06/2024 14:02:37
3777,3777,MiraFlex 1,Stop,2024-04-06 14:02:37,2024-04-06 14:10:57,0 days 00:08:20,61.0,69448.0,69509.0,0,,544,5956,04/06/2024 14:10:57
3778,3778,MiraFlex 1,Running,2024-04-06 14:10:57,2024-04-06 14:27:37,0 days 00:16:40,6608.0,69509.0,76117.0,1,,544,0,04/06/2024 14:27:37
3779,3779,MiraFlex 1,Stop,2024-04-06 14:27:37,2024-04-06 14:29:18,0 days 00:01:41,56.0,76117.0,76173.0,0,,544,5957,04/06/2024 14:29:18
3780,3780,MiraFlex 1,Running,2024-04-06 14:29:18,2024-04-06 14:29:38,0 days 00:00:20,12.0,76173.0,76185.0,1,,544,0,04/06/2024 14:29:38
3781,3781,MiraFlex 1,Stop,2024-04-06 14:29:38,2024-04-06 14:35:58,0 days 00:06:20,24.0,76185.0,76209.0,0,,544,5958,04/06/2024 14:35:58
3782,3782,MiraFlex 1,Running,2024-04-06 14:35:58,2024-04-06 14:36:58,0 days 00:01:00,255.0,76209.0,76464.0,1,,544,0,04/06/2024 14:36:58
